Player,Rating,Average Combat Score,Kills:Deaths,Average Damage Per Round,Headshot %,Clutch Success %,Teams,ACS Percentile,K/D Percentile,ADR Percentile,Headshot Percentile,Average Percentile
ShoWTimE,0.7,164.4,0.6,107.6,33.0,11.0,nice try,26.7,19.8,24.0,91.5,36.4
Shock,0.9,166.7,0.8,103.0,22.3,14.3,GONJO,28.5,38.8,18.8,33.6,22.9
Shootah,1.2,268.3,1.4,166.1,24.9,25.0,Elysium,98.6,97.2,97.6,52.8,95.6
ShoukR,0.9,176.1,0.9,112.7,37.0,17.8,Girl Kissers,38.3,48.3,31.5,97.2,53.5
Shrony,1.1,217.5,1.3,137.5,20.7,21.7,SWARM esports,80.9,92.7,73.4,23.4,73.3
Shun,1.1,166.0,1.1,113.4,24.2,10.6,No Namers,27.7,77.2,32.7,48.3,43.9
ShutAsY,1.0,210.8,1.0,144.0,23.8,0.0,Skyline Rebaixado,74.7,66.8,82.8,43.9,72.5
ShuvHoe,0.8,165.2,0.8,114.5,26.0,2.1,Exceeli Esports,26.9,39.8,34.7,61.7,36.8
Shy Jim,0.8,169.0,0.8,111.0,14.3,0.0,Moon Raccoons,30.4,31.2,29.0,2.8,14.6
Shyy,1.0,189.5,1.0,121.0,27.3,14.7,LEVIATÁN,52.1,67.4,44.6,69.9,60.8
SicK,1.0,209.7,1.2,136.2,24.3,17.3,Sentinels,73.7,81.2,71.4,49.1,75.1
Siduzord,1.2,212.1,1.4,140.1,20.4,24.5,puGG,76.0,95.9,77.3,21.2,73.2
Sin,0.7,150.0,0.7,101.9,16.3,8.8,"Jellyspotters, Team Flux",16.4,21.1,17.7,6.0,7.8
SinOoh,1.0,227.5,1.2,141.2,20.8,9.2,18again,87.6,83.8,79.3,23.4,74.6
Sinbad,0.5,143.7,0.5,92.3,36.3,0.0,Rumor 2.0,13.2,9.1,10.5,96.7,26.4
Singularity,1.1,266.0,1.1,164.0,46.0,33.0,BaddiesOnVal,98.4,75.4,97.0,99.7,98.8
Sir0sakii,1.1,247.2,1.2,159.7,24.9,13.5,CoreNine Esports,95.5,83.7,95.6,53.1,92.5
Siscato,1.1,215.5,1.3,144.9,23.0,35.2,BLC,78.8,93.4,84.2,38.2,82.0
SiuFatBB,1.0,222.2,1.2,144.1,30.0,7.2,Griffin E-Sports,84.2,84.1,83.0,83.0,93.7
Siv,0.6,144.0,0.5,99.8,8.7,0.0,Nana's Biscuits,13.4,9.7,16.1,0.3,3.8
Sk9Na,1.1,200.2,1.2,134.4,28.4,3.6,Team GP,64.5,83.3,67.9,75.2,80.8
SkRossi,1.2,265.4,1.4,167.6,25.5,25.0,Global Esports,98.2,95.8,97.9,57.9,96.2
Sketch,0.9,163.6,0.9,110.3,26.8,13.0,Pentagon,25.9,48.3,27.7,66.8,38.5
Skuder,1.2,218.5,1.4,141.2,25.5,36.3,Skyline Rebaixado,81.8,96.5,79.2,58.2,89.1
Skypoof,0.4,111.6,0.3,78.5,25.5,10.0,Patriots,3.9,2.5,4.5,58.0,8.9
Slag,1.0,213.0,1.1,133.5,30.1,11.1,Galaxy Carrots,76.8,71.2,66.8,83.5,83.7
Slandy,0.4,116.9,0.4,83.4,27.9,12.7,Misfits Black,4.7,3.9,5.8,72.3,13.0
SlauGhTer,0.8,200.0,0.8,129.0,15.0,11.0,PieSKipper,64.1,37.8,58.8,3.5,37.2
Slumber,1.0,194.0,0.9,139.3,19.2,9.8,Khumbu Esports,57.2,55.1,75.7,15.1,49.3
Sly,0.9,190.7,0.9,139.0,22.0,7.3,EterNal,53.4,52.2,75.4,31.4,52.5
SmK,1.1,193.7,1.2,125.5,18.4,20.5,ROLO COMPRESSOR,57.0,83.1,52.3,11.8,49.6
Small z,0.8,176.2,0.8,113.2,42.0,0.0,ATS Brave,38.4,37.8,32.4,99.1,51.1
Smez,0.8,173.0,0.7,109.0,33.0,0.0,Runaway,34.6,28.0,25.9,91.5,42.1
Smoggy,1.0,218.0,1.0,141.7,31.3,0.0,EDward Gaming,81.4,67.1,79.8,87.2,89.0
Smoke,1.2,233.4,1.2,146.3,22.9,18.9,SWARM esports,90.5,89.0,86.1,36.7,84.9
SmokeA,1.2,248.0,1.5,158.6,29.4,3.4,Reckoning Esports,95.7,97.7,95.1,80.2,98.6
Snackicals,0.6,130.7,0.5,87.6,16.3,4.7,Spectral Esports,8.2,8.7,7.8,6.0,2.3
Snatch,0.9,176.9,0.9,116.4,27.8,8.2,WNF Esports,39.3,45.2,37.9,72.2,46.5
SoUl RiV3R,1.1,228.2,1.0,139.8,17.1,16.8,Crash Landin on You,88.1,67.9,76.6,7.9,62.7
Soapytw,0.9,165.4,1.0,110.4,22.8,5.2,Vexo Esports,27.1,60.2,28.1,36.5,33.2
SoberSushi,0.3,87.2,0.2,64.7,23.7,0.0,Team Opulence Black,1.1,0.7,1.7,43.0,4.7
Social,0.9,184.8,0.9,126.8,29.0,0.0,Up Next,47.5,52.5,54.6,78.4,60.1
Soda,0.5,107.0,0.4,79.0,21.0,10.0,HotSauCe,3.2,6.2,4.6,24.9,3.5
Sogate,0.8,163.8,0.7,109.9,27.9,6.9,Tartarus,26.1,25.1,26.7,72.4,32.7
Somkitt,0.8,158.0,0.7,116.0,29.3,6.3,ExiLe Gaming,21.5,25.5,37.5,79.8,37.2
Son Keke,1.0,190.7,0.9,128.6,29.3,6.0,Fancy United Esports,53.5,54.9,58.0,79.6,64.9
Soop,0.9,187.7,0.9,128.7,19.5,0.0,Rated Gaming,50.3,44.8,58.3,16.3,39.0
Sopra,0.7,176.8,0.7,112.4,21.1,9.6,AF,39.2,24.8,31.3,25.7,23.1
Soren,0.5,107.7,0.3,73.7,18.3,0.0,GodSpeed Gold,3.3,1.3,3.3,11.3,1.2
Sorrow,0.5,122.0,0.5,78.0,20.0,20.0,Nocturnals,5.7,11.0,4.3,18.9,3.9
Sosa,0.9,215.5,1.0,146.2,21.8,6.0,Vexo Esports,78.8,67.5,86.1,30.0,70.2
Soto,1.1,204.0,1.2,136.4,37.8,21.6,Moon Raccoons,68.3,88.1,71.7,97.6,91.8
Soul,1.1,256.5,1.2,165.6,29.9,17.5,IlluZion,97.1,86.1,97.4,82.1,98.0
Sov,0.8,180.0,0.8,122.0,25.0,31.0,Hyperzero,42.3,36.1,46.2,54.1,41.8
Soyokaze,0.9,150.6,0.9,95.3,19.7,8.2,Utah Bless,17.0,48.6,12.0,17.6,15.1
Sp1Der,0.7,176.0,0.7,118.0,16.0,18.0,SGA,38.0,25.0,40.2,5.2,19.2
Sp1nn,0.9,169.4,0.8,110.6,13.4,0.0,BONDE DO TIRINGA,30.7,34.9,28.3,1.8,15.4
Space Panda,0.9,201.0,1.1,125.0,38.0,0.0,Motos Muito Rápidas,65.7,74.4,51.4,97.8,79.8
Spades,0.8,185.2,0.8,123.9,18.6,12.7,select few,48.1,35.2,49.3,12.4,31.2
Spain,0.6,146.3,0.5,95.7,20.7,0.0,SSA,14.7,6.9,12.2,22.7,6.6
Spaz,1.1,193.0,1.1,129.7,25.0,29.4,Thanos Mug Academy,56.0,70.0,59.9,54.1,62.5
Spectre,1.1,273.0,1.0,174.0,30.0,0.0,LFO,98.9,66.5,98.9,82.6,95.7
Sphinx,0.6,171.0,0.7,98.3,25.3,0.0,Huh,32.6,24.2,14.9,57.0,26.3
Spiduh,0.6,152.0,0.6,95.7,24.2,0.0,Eros,17.7,14.4,12.3,48.4,14.5
Spirit,0.6,152.8,0.5,106.8,26.5,0.0,SSA,18.2,8.5,23.0,65.2,21.2
Spook,1.0,194.0,1.0,133.5,20.2,19.4,New Moon,57.4,63.1,66.7,20.0,50.7
Spread,0.6,152.7,0.6,104.6,25.1,1.9,Early Access,18.2,17.5,20.6,55.0,20.2
Spree,0.5,134.0,0.5,87.0,41.0,0.0,W Streak Esports,9.4,8.1,7.4,98.9,24.2
Sslayer,0.5,132.0,0.4,88.0,12.0,0.0,Dark Circle,8.7,5.6,8.0,0.9,1.5
Ssun,1.1,252.1,1.1,161.3,22.3,18.2,SPEAR GAMING,96.3,80.4,96.1,33.1,86.0
StarFish,0.9,204.3,0.9,131.0,19.7,3.3,Incarnations of Victory,68.8,51.8,62.3,17.1,48.2
Starkz,0.9,192.6,1.0,118.2,29.8,32.0,Astro Esports,55.3,63.6,40.4,81.7,63.0
Starry Night,1.0,215.7,1.2,134.7,33.0,11.3,Hyperzero,79.0,87.2,68.5,91.5,91.9
Starryy,0.5,132.3,0.4,100.0,21.7,0.0,Weenie Hut Jr,8.9,5.6,16.3,29.0,7.6
Stealthy,1.2,231.9,1.4,141.8,20.9,10.1,Solstice Esports,89.9,96.3,80.1,24.0,80.5
Stepbo,0.9,195.0,0.8,135.0,25.3,27.7,Hyperzero,58.4,35.8,69.0,57.0,55.4
Steve Magal,1.0,194.8,0.9,140.0,19.8,16.5,Royal PS,58.2,50.7,77.2,17.7,49.5
Strafin,0.7,170.9,0.7,113.8,25.4,1.7,5 of a Kind,32.4,21.6,33.4,57.6,31.2
Sttlolo,1.0,216.8,1.0,137.3,15.4,3.0,Odin&Amigos,80.5,64.5,73.3,4.2,56.1
Stunner,0.5,66.0,0.3,50.0,13.0,0.0,T1,0.3,1.6,0.4,1.5,0.2
Stylish Villain,1.1,210.5,1.1,136.9,24.0,16.2,Lone Way E-SPORTS,74.3,77.4,72.6,46.3,73.3
Subroza,1.0,214.7,1.1,140.8,29.2,9.4,TSM,78.1,76.6,78.5,79.1,88.2
SugarZ3ro,1.0,204.7,1.1,134.4,29.9,23.8,ZETA DIVISION,69.0,76.3,67.9,82.1,82.2
Sugarfree,1.0,196.2,1.1,133.0,28.6,12.7,Big Baller Brand,59.5,78.1,65.6,76.0,76.6
Suhnny,0.9,163.5,0.9,106.2,27.1,12.0,Team Flux,25.7,43.7,22.3,68.4,35.8
Suho,1.1,252.2,1.2,160.4,26.2,9.6,Kaiser Thane,96.3,83.8,95.8,63.2,94.8
Suivin,0.4,138.0,0.5,86.3,23.0,0.0,tropa da nina,10.8,7.2,6.9,38.2,8.0
Suka,1.1,223.5,1.1,145.5,26.4,13.5,Fancy United Esports,85.1,79.4,85.1,64.7,88.5
Sultinate,0.7,211.0,0.8,145.0,17.0,0.0,24Haven,74.9,42.4,84.4,7.5,51.6
SungJin,1.0,185.6,1.0,121.4,25.3,16.0,SPEAR GAMING,48.5,69.2,45.2,56.2,55.0
Sungbin,1.0,210.4,1.0,142.9,32.8,10.0,Next eSports,74.2,68.1,81.5,90.8,88.6
SupahShaf,0.8,186.0,0.6,123.0,16.0,50.0,Corn Dogs,49.0,19.3,47.6,5.2,23.3
Surf,1.0,221.5,1.1,142.4,23.8,5.5,XERXIA Esports,83.9,74.9,80.9,44.1,78.0
Surpr1seeeeeeeee,1.3,227.0,1.8,139.8,33.0,26.4,Medellin,87.2,99.6,76.7,91.5,97.1
Sushiboys,1.0,195.0,1.0,130.8,23.2,13.5,XERXIA Esports,58.3,61.1,61.8,39.9,55.7
Sushie,1.1,209.0,1.0,139.3,19.0,0.0,TEN-5,72.9,66.5,75.9,14.1,59.0
Suspy,0.3,89.0,0.3,60.0,24.0,0.0,Pacific Gaming,1.2,2.4,1.0,46.3,5.7
Sw3,0.8,142.0,0.7,103.0,27.0,9.0,Nunca Tentamos,12.6,22.6,18.8,67.8,23.7
SwN,0.7,148.0,0.7,95.0,18.3,0.0,Raiju,15.5,20.9,11.8,11.3,7.5
SwagBob,0.7,140.0,0.5,95.0,19.0,10.3,Bababooey,11.8,11.7,11.8,14.1,5.4
Swami,0.7,175.3,0.6,116.6,20.6,14.7,Face Off,37.3,18.0,38.2,22.3,21.5
SwayZ,1.1,246.0,1.1,155.0,22.0,25.0,Sussy,95.3,70.6,93.0,31.4,80.6
Swervo,1.0,193.4,1.1,132.4,19.8,49.7,Vexo Esports,56.4,77.4,64.6,18.0,53.8
Swifts,0.9,218.5,0.9,143.7,21.5,14.2,Synergy,81.8,54.3,82.4,27.7,65.1
SylFy,1.0,186.3,1.1,126.8,23.0,10.5,Jadeite,49.4,71.8,54.7,38.2,53.0
Sylvan,1.1,217.6,1.2,142.1,28.5,19.3,World Game Star,81.1,89.5,80.4,75.7,92.0
Synergy,0.9,162.6,0.7,114.7,23.0,7.9,ValorsGG,25.1,29.6,35.0,38.2,25.8
Synk,1.2,278.0,1.4,179.7,38.0,9.3,North Stars,99.0,95.5,99.3,97.8,99.9
SyouTa,1.0,221.5,0.9,146.6,23.3,8.4,CREST GAMING Zst,83.8,49.9,86.4,40.6,69.6
Szoboszlai,0.9,153.8,0.8,101.3,19.0,11.6,Warriors Esports,18.8,39.7,17.3,14.1,13.8
Szohn,1.2,264.3,1.3,167.7,26.3,19.0,Everyone's Nemesis,98.1,92.0,97.9,63.9,96.7
T4SER,0.8,191.9,0.8,127.5,32.0,6.8,Amollang,54.6,42.6,55.9,88.7,63.3
TEMPEST,0.8,166.0,0.8,112.3,19.7,21.4,SNJ,27.7,31.5,31.3,17.1,18.9
TENNN,0.9,208.8,0.9,137.2,25.8,14.2,ZETA DIVISION,72.5,54.3,73.2,60.1,69.4
THE GAGO,1.0,260.0,1.0,161.0,32.0,25.0,Kings,97.6,58.1,95.9,88.7,95.0
THEELOVEFAMILY,1.0,196.2,1.1,126.7,28.7,1.2,FULL SENSE,59.5,75.2,54.5,76.9,71.7
THOOMER,1.0,196.5,1.0,126.3,22.8,9.4,AstraSect,59.6,67.2,53.5,36.3,53.9
TOFH,0.7,149.9,0.6,105.0,17.0,0.0,SWARM esports,16.1,14.5,21.0,7.5,7.3
TONRAQ,0.7,171.6,0.6,119.4,16.6,21.7,Goofy Gremlins,33.3,16.2,42.2,6.4,16.3
TORANECO,1.0,185.0,0.8,123.0,24.8,6.0,BLUE BEES.ESP,47.8,39.4,47.6,52.2,44.1
TRIGUE,1.0,193.0,1.1,124.7,30.0,17.7,Motos Muito Rápidas,56.0,76.0,50.7,82.6,71.2
TRULS,0.8,169.0,0.7,111.5,25.5,16.0,Carpe Noctem,30.4,28.6,29.9,58.2,31.9
TS,1.1,204.9,1.2,133.6,23.8,14.3,Incheon On Sla2ers,69.3,87.6,66.8,44.4,72.4
Tackoo0,0.3,154.0,0.5,112.0,24.7,0.0,Explicit,19.0,9.1,30.8,51.5,19.8
Tacolilla,1.1,212.9,1.2,136.4,24.2,12.5,LEVIATÁN,76.7,85.2,71.7,48.7,77.3
Tadasho,0.8,170.0,0.7,120.3,25.3,0.0,Griffos E-Sports,31.5,23.4,43.6,57.0,34.1
Taegeun,0.6,175.9,0.6,130.4,28.9,0.0,FIRST PIECE,37.8,15.1,61.2,77.5,45.7
Tak1,0.9,180.5,0.9,115.1,18.2,3.2,Renegados,43.3,48.7,35.8,11.0,29.0
TanglyTree629,0.8,196.0,0.8,133.0,24.0,0.0,Ugly Hamsters,59.2,30.3,65.6,46.3,48.8
Taser,1.1,185.8,1.2,126.1,26.0,19.7,Tartarus,48.7,87.7,53.0,61.1,66.5
Tastyy,0.7,190.0,0.8,130.7,33.3,0.0,Tempest Gaming,52.8,41.3,61.7,92.3,65.7
Tchu,1.0,237.7,1.0,160.3,20.1,68.1,OS GURI DA GERAL DO GREMIO,92.5,66.5,95.7,19.8,74.8
Tchuco,0.2,94.0,0.3,63.0,28.0,0.0,tropa da nina,1.7,1.9,1.5,73.0,11.0
Tea,1.1,241.7,1.2,154.0,36.3,0.0,NEW ERA,94.1,81.9,92.6,96.7,98.3
Teague,0.9,173.5,0.8,115.8,19.9,16.3,Thanos Mug Academy,35.1,30.7,37.2,18.3,23.4
Teddy,0.9,170.0,0.9,113.8,30.1,0.0,Project A,31.5,55.4,33.5,83.1,49.4
Teerapong,0.9,211.7,1.0,140.0,25.2,5.4,FW Esports,75.5,60.8,77.2,55.8,72.8
Teets,0.7,173.4,0.7,115.7,25.5,0.0,Go 4 Broke,35.1,29.5,37.1,58.1,35.7
Temperature,1.1,193.9,1.2,135.2,27.2,20.1,Solstice Esports,57.1,86.5,69.4,69.0,77.3
Tempt,1.1,210.8,1.1,135.8,24.9,22.8,Northern Forces,74.6,74.7,70.4,52.8,74.1
Tempz,1.0,191.1,1.0,120.1,23.7,29.2,No Namers,53.9,59.2,43.1,43.6,48.1
TenZ,1.1,243.4,1.2,156.9,21.5,27.9,Sentinels,94.7,85.2,94.0,27.8,84.8
Texta,1.1,205.6,1.2,129.1,27.9,33.3,ORDER,69.8,85.6,59.0,72.3,78.9
ThG,0.9,172.8,0.8,116.6,16.2,9.1,Salut e-Sports,34.2,37.5,38.3,5.9,21.5
Thigwrb,1.0,205.2,1.1,138.1,38.9,10.9,Elysium,69.5,75.5,74.5,98.1,89.7
ThinZ,1.1,210.7,1.3,137.8,25.5,24.0,Khumbu Esports,74.5,92.2,73.9,58.1,83.8
Thom,1.3,333.0,1.5,226.0,34.0,0.0,Neons Ninjas,100.0,98.3,100.0,93.6,99.9
Thomas,0.3,95.0,0.3,69.3,16.0,0.0,freelo,1.8,1.3,2.5,5.2,0.8
ThunderFlash,0.7,138.5,0.6,100.2,14.5,12.5,Crash Landin on You,11.2,15.1,16.6,3.0,4.6
TiGG,1.0,185.6,1.0,123.0,24.0,20.6,Shopify Rebellion,48.4,63.6,47.4,45.5,50.0
Tillo,1.0,179.6,0.9,123.1,19.3,0.0,ADHD,41.8,43.8,48.0,15.4,32.3
Tim,1.0,212.0,1.0,138.0,19.0,25.0,Lycus Empire,75.9,62.4,74.2,14.1,57.6
Timburr,0.9,186.0,0.9,129.4,24.7,0.0,Team Flux,49.0,47.2,59.5,51.5,50.8
Ting,0.7,189.3,0.7,128.3,20.4,0.0,Asian Ravioli,51.9,20.3,57.4,21.4,33.0
Tiraye,0.6,148.0,0.6,97.0,22.3,20.0,Gen.G Black,15.5,16.9,13.5,33.6,11.3
Tisora,1.1,247.1,1.2,159.9,19.8,13.1,Galaxy Carrots,95.5,82.4,95.6,17.9,81.1
Tkaz,1.0,220.0,1.1,145.4,25.0,11.1,Cosmic Divide,82.9,78.6,85.0,53.4,84.2
ToastyUnicorns,0.7,191.0,0.7,126.7,25.3,0.0,Scooby Gang,53.8,25.5,54.2,57.0,45.5
TomZu,0.6,121.6,0.5,80.0,24.0,8.0,Zeal,5.6,9.1,4.9,46.3,8.5
Tonho,0.8,169.2,0.8,106.8,23.2,0.0,Royal PS,30.6,31.8,23.0,40.5,24.9
TonkeyyKong,0.7,161.9,0.6,105.5,19.6,7.3,Omnipotent Gaming,24.3,19.4,21.3,16.6,11.7
Top,1.1,232.0,1.2,163.0,30.0,18.0,Aspire,90.0,88.7,96.6,82.6,97.6
Tornado,0.7,162.7,0.7,106.3,37.7,0.0,Never Miss,25.2,28.7,22.4,97.5,40.2
Torres,1.1,219.1,1.2,137.7,36.8,22.1,Os Selvagens,82.1,82.3,73.6,97.0,93.9
Torrify,1.0,219.4,1.1,143.8,19.8,16.1,FUSION,82.5,72.8,82.5,18.2,68.2
Toshi,0.8,212.7,0.9,149.9,28.3,0.0,Nameless Esports,76.5,44.3,89.4,74.6,78.3
Trajan1sk,0.9,162.0,0.9,104.3,25.7,0.0,os reis do fluxo,24.5,45.3,20.3,59.0,32.4
Trax,1.0,215.9,1.1,145.2,27.6,13.0,RAGE eSports,79.3,72.3,84.8,71.2,86.5
Trick,1.0,214.4,1.1,140.4,17.8,19.9,DarkZero Esports,78.0,73.6,77.6,9.5,62.1
Trill,1.1,188.5,1.2,126.9,24.6,23.1,SoaR,51.2,85.1,54.8,50.9,63.5
Trippy,0.8,191.7,0.8,129.3,28.7,16.3,IlluZion,54.3,36.8,59.3,76.6,57.8
Tristiieee,1.0,187.4,1.0,128.1,21.8,13.3,Green Beans,50.2,56.6,56.9,29.5,46.0
Troll,0.9,174.2,1.0,114.1,21.9,12.8,Unknown,35.9,68.1,34.1,30.8,38.6
Truth,1.2,280.9,1.3,172.8,29.5,37.5,Eclectiq,99.2,93.1,98.7,80.8,98.9
Trygon,0.5,126.0,0.4,83.4,30.1,5.3,RIT Orange,6.6,6.1,5.8,83.4,17.3
Tuli,0.7,193.5,0.8,127.1,27.5,10.7,9z Team,56.6,33.0,55.4,70.7,53.7
Turko,0.9,175.2,1.0,113.6,32.5,8.7,BBL Esports,37.2,63.1,33.1,89.9,56.4
Twisten,1.0,220.5,1.0,143.7,25.3,3.8,BIG,83.2,56.4,82.5,57.0,76.5
Twizdd,0.8,191.9,0.9,126.5,20.3,18.5,Omnipotent Gaming,54.6,53.4,54.0,20.4,42.9
TxoziN,1.0,175.2,1.1,113.4,25.7,29.8,Rise Gaming,37.2,75.6,32.8,59.0,49.8
Typhon,0.6,121.2,0.5,78.2,20.2,0.0,Tempest Gaming,5.5,10.5,4.4,20.2,4.1
Tyrone,0.7,217.0,0.8,142.0,26.0,0.0,Moonrise Black,80.6,30.3,80.3,61.7,67.2
Tétra,0.4,146.0,0.5,90.0,21.0,0.0,5 of a Kind,14.3,9.1,8.9,24.9,6.8
UJ,0.6,170.0,0.6,113.0,33.0,20.0,W Streak Esports,31.5,13.4,32.0,91.5,38.4
UPBO,0.6,134.1,0.6,87.9,17.6,16.6,FIRST PIECE,9.5,12.7,7.8,8.9,3.5
URUBU,0.7,174.0,0.5,137.0,25.0,14.0,Akuma Team,35.7,9.9,72.8,54.1,39.7
UdoTan,1.0,219.5,0.9,141.0,22.8,27.0,GoNGo Prince,82.6,51.3,78.8,36.2,66.1
UnE,0.7,109.7,0.5,79.0,19.0,17.7,GCA,3.7,8.7,4.6,14.1,2.5
Uncreative,0.9,200.2,0.8,134.9,25.3,12.4,RILLAS,64.6,33.7,68.9,57.0,56.9
Unholykid,1.0,235.5,1.1,152.2,26.5,11.1,Gifted,91.6,80.2,91.3,65.4,92.5
Unlucky Aim,1.0,199.0,1.0,131.6,24.2,15.8,SGA,62.9,65.1,63.2,48.3,62.3
Upa,0.6,129.9,0.6,83.6,19.6,13.1,Nameless Esports,7.8,14.4,5.9,16.5,4.4
Urango,0.9,210.1,1.0,137.0,31.3,12.4,Botafogo eSports,74.0,64.2,72.8,87.1,83.5
V01d,0.7,177.0,0.7,117.0,19.0,33.0,MEETWO,39.4,23.7,38.8,14.1,21.7
V0NS,0.7,148.9,0.7,97.6,30.1,0.0,ValorsGG,15.8,27.0,14.1,83.1,29.4
V1NNI,1.0,162.6,1.1,99.4,21.0,0.0,Medellin,25.1,75.9,15.6,24.9,29.8
V3nom,0.9,179.7,0.9,122.7,25.7,12.3,M42 Esports,41.9,47.6,47.0,59.0,46.7
VANSQUAD,0.7,198.0,0.8,131.7,20.7,10.3,FIRST PIECE,61.6,36.8,63.4,22.7,43.4
VHL,1.0,200.1,1.1,130.6,38.6,21.7,3P eSports,64.4,76.5,61.6,98.0,84.5
VYX,0.9,179.8,0.9,120.5,33.2,10.1,Rated Gaming,42.0,51.7,43.7,92.0,58.9
VaNt,0.7,158.3,0.7,108.7,32.7,0.0,RAGE eSports,21.8,20.4,25.5,90.4,35.0
VaiByGoD,0.7,147.0,0.6,105.7,27.3,0.0,Optimistic eSports,15.0,17.7,21.6,69.9,24.3
Vapzo,1.1,294.3,1.3,184.3,23.0,44.3,Nunca Tentamos,99.6,92.5,99.5,38.2,92.9
Veer,0.7,138.1,0.6,98.8,28.1,15.2,Phoenix2,11.0,15.5,15.2,73.9,21.4
Velocity,1.1,204.0,1.2,135.8,24.0,5.5,Zer0 Latency,68.2,84.3,70.5,45.4,72.5
Vengeance,0.9,203.3,0.9,134.3,21.0,27.7,fakezinho dos guri,67.5,48.1,67.8,24.9,51.3
Vera,1.1,240.4,1.3,159.4,27.2,21.5,No Namers,93.6,90.5,95.4,69.0,95.9
Vernina,0.7,176.6,0.7,118.5,33.5,4.3,Misfits Black,38.8,24.1,40.8,92.7,46.9
Veroneze,0.9,167.0,0.8,111.6,24.4,3.7,Team Vikings,28.8,33.1,29.9,50.0,30.1
ViSioNKiLleR,0.6,152.0,0.6,104.0,23.3,0.0,RIT Orange,17.7,12.4,20.0,41.0,14.2
Vici,0.9,182.4,0.9,115.5,30.4,19.4,Sengoku Gaming,45.4,48.2,36.7,84.5,53.2
Victor,1.0,215.8,1.1,140.8,24.0,18.2,OpTic Gaming,79.2,72.6,78.3,45.5,75.1
Vigilance,0.9,204.8,0.9,135.8,20.3,12.6,Team Mystic,69.1,46.6,70.4,20.6,50.4
Vint0n,0.5,113.7,0.4,77.0,10.0,0.0,Weenie Hut Jr,4.3,4.9,4.1,0.5,1.0
Viole,0.7,162.0,0.6,103.0,28.0,0.0,Storm Tiger,24.5,18.5,18.8,73.0,28.1
Violet,0.7,114.5,0.6,82.8,23.0,36.8,SNJ,4.5,18.7,5.5,38.2,8.7
Vladzera,0.4,110.3,0.4,85.0,24.7,0.0,Expect Nothing,3.8,2.8,6.4,51.5,8.3
VolcaN,1.1,233.6,1.3,150.3,19.6,12.9,Unknown,90.6,91.9,89.8,16.4,79.5
Vora,1.1,176.0,1.2,115.4,23.3,7.1,Team Rocket,38.0,83.2,36.6,41.0,47.7
Vorteez,0.8,166.9,0.7,115.0,20.7,6.2,SYR,28.7,22.8,35.6,23.1,19.6
Vortex,0.9,139.0,0.7,91.7,19.0,20.3,Blind Esports,11.3,29.0,9.9,14.1,8.2
Vow,1.1,202.5,1.2,136.0,31.3,17.3,Desperado,66.8,89.7,71.0,87.1,88.6
Vy,0.8,176.0,0.7,129.0,31.0,25.0,LionHeart,38.0,26.7,58.8,86.2,51.7
W1nner,1.0,194.6,1.0,125.9,28.0,11.6,Griffin E-Sports,58.0,58.6,52.7,73.5,64.0
WARDELL,1.2,221.6,1.5,139.9,20.2,23.1,Version1,83.9,98.3,77.0,19.9,76.5
WATSON,0.9,150.3,1.0,96.0,17.9,0.0,m.eS Revolutionary Gamers,16.8,58.0,12.7,9.9,15.9
WIX,1.0,199.8,1.1,133.0,30.1,13.0,Maru Gaming,63.7,71.0,65.5,83.2,77.8
WOW,1.0,231.5,1.1,149.4,19.1,18.0,Primary Gaming,89.6,73.2,89.2,14.9,72.0
WRECKER,0.7,132.0,0.6,90.8,32.0,10.5,GONJO,8.7,19.5,9.2,88.7,25.2
WRONSKI,1.0,223.1,1.1,141.3,31.9,22.0,ORDER,84.9,77.0,79.4,88.4,92.8
Waffle,0.8,157.1,0.7,109.2,27.4,3.0,Zero MarksMen Silver,20.9,28.0,26.2,70.4,31.4
Waltz,0.6,134.7,0.6,85.6,25.0,26.1,FYL,9.6,14.3,6.7,54.1,12.4
Wamm,0.4,137.7,0.4,86.3,45.7,0.0,Rumor 2.0,10.4,6.3,6.9,99.7,24.0
Warning,0.5,160.0,0.6,100.0,28.3,0.0,Fitoor Esports,23.0,19.5,16.3,74.9,27.7
Warzone,0.4,130.0,0.4,90.6,17.0,0.0,Patriots,8.0,3.1,9.2,7.5,2.2
Wavy,1.1,214.8,1.1,138.3,20.6,10.2,CNJ Esports,78.2,79.9,74.8,22.2,68.0
Way,0.7,192.3,0.8,121.7,26.3,7.0,Never Miss,55.1,43.5,45.6,63.9,51.2
Wendigo,0.8,190.8,0.9,130.2,26.3,19.7,Team MystiC,53.6,45.7,60.6,63.9,56.6
Wendy,0.5,94.8,0.4,68.8,19.8,16.0,PieSKipper,1.8,4.8,2.4,17.7,2.0
Wenty,1.0,215.1,1.0,144.4,30.5,9.4,Tartarus,78.4,68.9,83.6,84.7,89.0
WhAtZ,1.2,216.7,1.9,153.0,42.0,44.3,WNF Esports,80.2,99.7,91.9,99.1,98.8
Whimp,1.1,227.8,1.4,151.5,25.3,16.9,tryouts,87.8,95.7,90.8,56.3,93.1
Whisel,0.6,131.0,0.5,87.1,24.8,0.0,Pasquallys Pizza Posse,8.3,9.5,7.6,52.6,10.9
WhiteHorse,1.3,216.1,1.5,146.0,24.9,58.6,God Particles,79.7,97.8,85.8,52.8,89.2
