Player,Rating,Average Combat Score,Kills:Deaths,Average Damage Per Round,Headshot %,Clutch Success %,Teams,ACS Percentile,K/D Percentile,ADR Percentile,Headshot Percentile,Average Percentile
nolan,1.1,216.0,1.1,139.4,25.2,14.2,Border Monsters,75.6,70.5,76.1,67.0,81.9
norsin,1.1,215.1,1.1,140.1,30.4,9.0,Mindfreak,75.2,73.9,77.4,91.1,89.0
notxd,0.9,190.8,1.0,119.5,22.2,16.0,Sharper Esport,48.4,59.6,40.8,44.8,47.8
nth i9,0.9,216.3,0.9,132.0,13.0,0.0,EvilG,76.2,37.2,64.8,2.8,43.0
ntk,1.0,200.0,1.0,132.9,17.3,8.2,Keyd Stars,59.1,59.7,66.6,13.8,50.2
nukkye,1.1,247.7,1.3,161.3,22.9,14.4,G2 Esports,94.2,91.8,97.3,49.0,92.6
nzr,1.1,219.0,1.3,142.3,17.4,17.0,FURIA,78.6,92.0,80.7,14.5,73.1
oitaN,0.9,170.7,0.8,122.9,26.1,20.3,BlackBird Ignis,25.7,21.8,47.6,73.8,37.7
olzerr,0.7,168.0,0.9,100.0,23.6,8.1,Meta Gaming,23.2,37.7,13.3,54.8,24.9
omkar09,0.3,102.3,0.3,65.7,18.0,0.0,Team Inazuma,0.9,0.6,0.8,16.8,1.2
p0wa77,,187.3,0.8,113.9,26.3,18.0,OtherSide,44.6,33.8,30.7,74.6,43.4
pANcada,1.1,232.9,1.2,143.1,26.8,2.9,Stars Horizon,88.1,87.0,82.3,76.8,93.1
pAura,1.0,198.2,1.0,128.8,31.4,3.9,Papara SuperMassive,56.5,58.6,58.8,94.0,73.4
pecks,0.9,193.1,0.9,129.2,15.8,17.1,Mindfreak,50.7,47.0,59.8,7.2,36.3
penny,1.1,240.3,1.1,149.3,18.5,28.5,Version1,91.4,79.9,88.8,20.2,77.7
pepa,0.7,194.5,0.9,128.3,25.4,14.8,paiN Gaming,52.1,36.0,57.7,68.4,55.0
peri,1.0,182.6,1.1,116.7,22.8,10.5,NUTURN,37.9,73.4,35.9,48.9,48.7
phaze,1.0,175.6,1.1,114.3,31.8,27.4,Team RA'AD,31.3,77.6,31.6,94.7,62.2
pleets,0.9,187.7,0.9,118.4,15.5,7.9,Liberty,45.3,43.9,38.7,6.5,26.7
poem,0.6,142.8,0.6,91.7,21.3,35.4,BlackBird Ignis,6.6,7.9,6.4,37.1,5.9
poiz,1.1,207.9,1.1,128.6,23.1,8.7,Cloud9,67.1,78.5,58.4,50.6,68.9
popogachi,0.9,235.4,0.9,155.3,25.0,4.6,BlackBird Ignis,89.4,43.1,93.6,64.8,82.3
prozin,0.9,211.2,0.9,132.3,18.8,22.9,Sharks Esports,71.4,49.1,65.4,21.8,53.1
psy,1.1,207.4,1.3,134.6,23.1,12.2,Team XO,66.6,91.1,69.5,51.1,77.2
psyc0,1.0,182.9,0.9,122.1,23.7,5.6,Fox Gaming,38.5,39.6,46.5,55.2,42.5
punda,0.9,154.9,0.7,102.4,16.4,8.1,Legacy Esports,13.3,21.0,15.5,9.6,6.0
qRaxs,0.8,186.7,1.0,121.0,30.3,9.2,FUT Esports,43.4,55.0,44.3,90.8,61.4
qpto,0.8,134.1,0.7,82.2,16.3,21.7,Lexious Gaming,4.4,18.1,3.3,9.1,3.1
qw1,1.1,262.9,1.2,161.1,22.6,23.1,FUT Esports,97.6,87.8,97.0,46.7,92.2
qxv,,171.8,0.6,99.6,23.4,14.0,Ballista,27.3,11.1,12.5,53.6,17.0
r2sh1d,1.0,212.4,1.0,137.4,20.0,6.2,Top Gear,72.9,60.8,73.6,28.5,62.5
rDeeW,1.0,192.7,1.0,130.4,23.9,13.6,Wildcard Gaming,50.5,62.5,62.1,57.0,61.0
raizen,0.8,190.9,0.7,128.1,13.0,11.4,Meta Gaming,48.5,18.6,57.3,2.8,23.7
rawfiul,1.1,260.0,1.2,153.3,30.6,11.2,Enigma Gaming,97.3,83.5,92.2,91.6,98.0
rheat,1.0,234.3,1.0,153.8,27.8,23.6,Fox Gaming,89.1,54.2,92.6,81.6,88.9
rhyme,,187.9,0.8,117.9,26.7,5.9,Ninjas in Pyjamas,45.6,32.1,37.6,76.3,46.7
rion,0.8,171.2,0.9,111.8,28.7,24.7,Crazy Raccoon,26.2,46.8,27.6,85.3,44.5
rite2ace,1.1,197.4,1.2,132.0,26.1,13.7,Velocity Gaming,55.6,83.7,64.8,73.6,76.8
rochet,,223.6,1.0,149.6,22.6,8.1,Furious Gaming,81.9,62.1,89.2,47.3,77.9
rodeN,,208.7,1.0,146.9,18.3,16.8,DfuseTeam,67.7,54.8,87.3,19.1,60.0
rowancy,,102.0,0.3,69.0,16.0,0.0,Funkboings,0.8,0.7,1.2,7.9,0.5
rst,,144.7,0.7,123.3,16.3,11.7,Imperial Esports,7.3,14.1,48.2,9.4,10.2
rurlz,0.9,153.6,0.7,110.1,32.8,8.8,Nebula,12.2,18.4,25.6,96.2,32.3
russ,1.1,226.8,1.2,147.5,29.8,11.7,Papara SuperMassive,84.4,86.9,87.6,89.3,95.5
ryota-,0.8,171.5,0.8,105.6,26.5,9.3,SCARZ,26.9,31.1,19.5,75.5,32.5
ryotzz,0.8,175.0,0.7,112.9,14.9,20.1,paiN Gaming,30.7,15.8,29.1,4.5,10.3
s0m,1.1,222.0,1.0,135.0,29.5,0.0,NRG Esports,80.6,61.4,70.0,88.2,85.2
s1xi,1.1,238.2,1.1,159.0,29.5,13.8,Alterfox Esports,90.4,74.5,96.0,88.2,95.8
sAml,0.8,135.3,0.8,89.0,23.3,0.0,Team - Perfectionists,4.9,22.8,5.6,52.8,11.9
sMx,1.2,195.8,1.4,128.1,21.0,39.8,Samurai Esports,53.3,97.1,57.2,35.4,64.6
sScary,1.0,194.8,1.1,124.3,18.8,16.2,X10 Esports,52.4,75.6,50.3,21.4,50.5
saadhak,1.0,210.9,1.1,131.5,17.1,22.5,Team Vikings,70.9,75.0,63.8,13.1,57.6
sayoo,0.9,186.0,0.8,115.8,18.0,17.9,NXL LIGAGAME,42.3,34.5,34.5,17.4,24.6
seb,0.6,141.4,0.6,99.7,19.0,4.3,Andbox,6.1,8.6,12.7,22.6,4.8
senxev,0.6,158.0,0.6,88.0,10.0,0.0,Namak Boys,15.2,6.3,5.1,0.7,2.1
senyorcarl,1.2,265.4,1.4,155.4,21.4,24.6,6045Pirates,98.2,95.6,93.9,37.9,91.6
severiNe,0.9,176.0,1.0,109.7,17.0,18.0,ONIC G,31.7,55.5,24.9,12.4,22.9
sh1vy,0.8,151.3,0.7,103.7,17.0,9.3,F1LS Esports,11.2,16.2,16.7,12.4,5.6
shQwzeNNrêve,0.9,161.0,0.8,100.0,22.0,50.0,W Gaming,17.4,23.8,13.1,42.3,15.4
shadow,1.1,253.1,1.2,161.0,39.0,7.3,Team Majesty,95.7,86.8,96.9,99.5,99.3
sharyk,,199.2,0.9,126.8,19.1,12.6,GMT Esports,57.7,40.9,54.3,23.5,40.6
sheydos,1.1,217.7,1.3,143.7,28.1,10.3,Gambit Esports,77.5,91.8,83.0,83.2,93.5
shiba,0.8,150.5,0.7,99.3,20.3,4.6,Paper Rex,10.9,18.3,12.4,30.3,8.2
shion,1.0,211.8,1.0,135.4,22.5,13.1,Liberty,72.2,66.1,70.5,46.0,69.4
shooterR,1.2,248.1,1.4,156.8,30.1,10.8,Team Exploit,94.3,95.5,94.5,90.3,99.0
sian,,201.5,1.0,129.2,28.2,11.5,Cyber Skull Esports,60.5,58.9,59.9,83.8,72.1
sickLy,0.8,162.8,0.8,105.8,25.9,18.2,INFINITY,18.6,30.1,19.7,71.4,28.3
signed,1.2,223.2,1.3,143.8,20.5,4.2,Wildcard Gaming,81.5,93.4,83.7,32.0,82.1
sinbad,0.8,170.0,0.7,106.1,18.1,23.4,Crash Landin on You,24.9,19.5,20.0,17.8,10.7
skillZ,1.1,206.6,1.2,131.4,22.1,19.2,Global Esports,65.7,84.1,63.6,43.0,70.1
skrawl,0.9,179.3,0.9,133.0,26.7,15.0,Mindfreak,34.7,47.4,66.8,76.3,58.5
sociablEE,0.7,173.6,0.6,115.0,20.7,0.0,Fire Flux Esports,29.1,11.0,33.4,33.3,17.6
solo,0.9,179.9,0.9,119.4,22.3,14.7,NUTURN,35.5,46.0,40.3,45.0,36.8
something,1.0,265.2,1.1,160.5,21.5,13.5,Insomnia,98.1,81.3,96.5,38.5,88.1
soulM8,1.1,193.6,1.5,124.0,28.1,19.3,Team Exploit,51.4,99.1,49.6,83.3,79.4
soulcas,1.1,196.6,1.2,127.2,27.6,11.8,Team Liquid,54.6,82.8,55.5,81.0,75.4
sp1ce,0.9,189.0,0.8,131.5,21.5,8.2,New Genesis Esports,46.4,31.7,63.7,38.5,42.6
spK,0.9,211.0,1.0,145.0,16.0,0.0,Team Assassins,71.1,68.1,85.0,7.9,61.1
spellfull,,234.4,1.3,146.3,24.6,20.9,One Breath Gaming,89.2,89.7,86.6,61.7,92.0
sporky,0.8,143.0,0.7,96.0,19.0,20.0,YODHA Esports B,6.7,12.8,9.0,22.6,4.9
starxo,1.0,190.5,1.1,121.0,24.3,20.1,Acend,48.2,73.1,44.2,59.9,58.6
stax,1.0,194.9,1.3,125.7,35.8,16.9,Vision Strikers,52.6,94.3,52.9,98.6,85.0
steady,,195.7,0.8,146.7,22.7,0.0,tyeasy,53.3,26.7,87.1,48.0,55.5
steel,1.0,199.7,1.0,129.6,21.5,18.9,Top Gear,58.7,58.2,60.5,38.3,55.6
stellar,,192.5,1.0,114.8,16.6,16.2,Luminosity,50.3,66.0,32.4,10.3,34.7
sterben,1.0,190.2,1.0,127.7,26.8,10.5,FUT Esports,47.6,62.6,56.6,77.2,65.3
strixx,1.1,233.3,1.3,143.7,19.3,9.8,Team 69,88.2,89.6,83.1,24.7,80.4
supamen,1.1,198.6,1.2,131.1,26.0,24.3,Rise,56.8,85.5,63.2,72.4,77.0
sutecas,1.0,184.2,1.0,119.4,27.1,12.2,Team Vikings,40.5,61.1,40.4,79.7,57.0
suther,,241.5,1.2,165.3,18.5,5.6,Wygers Argentina,92.1,83.4,97.9,19.6,83.5
sythe,0.6,168.0,0.6,115.0,25.0,0.0,Team SOVIET,23.0,10.3,33.4,64.8,25.5
t3xture,1.1,254.1,1.3,162.7,23.6,23.6,DAMWON Gaming,96.1,90.4,97.7,54.5,94.0
takej,1.1,210.8,1.2,133.3,30.8,10.8,ZETA DIVISION,70.7,84.7,67.3,92.2,88.3
tata,0.7,145.7,0.6,99.7,21.3,0.0,EvilG,7.9,8.4,12.6,37.5,7.1
taxx,0.9,180.6,0.9,123.2,31.2,7.1,Nebula,36.4,44.4,47.9,93.6,57.2
tensai,1.0,184.9,0.9,125.3,25.0,8.6,PEACE,41.1,40.5,52.0,64.8,49.8
tex,0.8,189.5,0.8,118.6,25.0,0.0,NRG Esports,47.0,21.6,38.9,64.8,39.0
theory,0.9,178.7,0.8,113.0,24.5,21.3,Border Monsters,34.2,32.1,29.5,61.0,33.9
theunholyone,1.0,188.0,1.0,120.0,16.0,20.0,Team Assassins,45.6,52.2,41.3,7.9,30.1
thief,,198.4,0.9,133.9,24.1,0.0,Luminosity,56.6,37.0,68.5,58.9,56.7
thwifo,0.9,171.2,0.8,105.2,23.0,11.0,XSET,26.4,32.3,18.7,50.1,23.9
tockers,,192.0,0.9,132.3,21.3,0.0,Vorax,49.8,42.7,65.6,37.5,48.6
tr1ck,0.8,172.2,0.9,107.0,25.2,10.9,Salt Esports,27.7,39.5,21.1,66.5,33.0
traNz,1.0,211.9,1.1,134.4,27.1,8.4,MAXD Esports,72.4,70.6,69.3,79.6,82.8
tryst,0.8,177.8,0.8,112.0,22.7,33.0,Reckoning Esports,33.1,33.1,28.0,48.0,28.9
tucks,1.1,221.6,1.4,147.8,21.9,17.1,ORDER,80.2,95.1,87.8,41.2,85.9
tuyz,,207.0,1.0,145.0,31.0,0.0,Imperial Esports,66.2,52.2,85.0,92.8,84.2
txddy,0.9,164.4,0.8,107.3,24.5,14.4,FURIA,20.3,32.9,21.4,61.5,27.3
v1nny,0.8,164.1,0.8,112.1,31.1,7.0,Stars Horizon,20.1,26.0,28.1,93.3,37.4
v1xen,0.9,161.1,0.9,106.9,22.7,11.2,Keyd Stars,17.5,48.1,20.8,48.1,26.8
vAgue,0.9,199.0,0.9,127.0,21.0,0.0,Geekay Esports,57.3,37.9,54.9,35.4,44.3
vCan,,187.9,0.9,120.9,20.7,11.6,Zero Zone,45.5,42.9,43.3,32.8,36.1
vaiZ,,239.0,0.9,171.3,17.3,0.0,Optix,90.7,49.4,98.6,14.2,68.1
vanity,1.0,177.8,0.9,115.5,18.0,13.6,Cloud9,33.2,44.0,34.0,17.3,24.5
vascalizz,1.2,215.5,1.3,141.5,24.2,15.0,NXL LIGAGAME,75.3,90.3,79.3,59.5,86.0
vibhoRR,1.0,186.9,1.1,114.9,25.9,26.7,Velocity Gaming,43.4,70.8,33.0,71.2,56.1
vice,0.9,202.0,0.9,129.4,22.4,14.2,Andbox,61.1,47.0,60.3,45.8,55.2
vickt0r,,159.0,0.6,95.3,14.7,0.0,Optix,15.9,6.6,8.6,4.2,3.2
viness,0.9,176.2,0.8,116.3,28.3,12.3,CERBERUS Esports,31.9,32.8,35.3,83.9,43.5
wedid,0.9,167.4,0.8,108.5,24.7,7.1,XSET,22.5,25.6,23.3,62.7,26.6
whoME,,165.0,0.9,102.0,18.0,0.0,Bren Esports,20.8,47.4,14.7,16.8,16.1
wippie,0.9,193.1,1.0,124.3,18.5,17.7,Version1,50.8,52.7,50.2,19.8,39.6
xand,1.1,237.7,1.2,143.0,25.6,13.1,FURIA,90.1,83.9,82.1,69.0,91.2
xander,1.1,247.0,1.2,151.2,17.0,26.9,Six Karma,93.8,85.3,90.3,11.8,78.2
xccuracyy,1.0,182.0,1.0,111.1,26.7,29.3,Insurgent Esports,37.4,63.3,26.7,76.5,51.8
xenon,,173.0,0.8,119.5,35.6,26.5,GMT Esports,28.7,30.0,40.7,98.4,49.5
xeta,1.2,202.7,1.2,136.6,23.8,24.2,Cloud9,61.9,88.6,72.2,56.3,77.4
xeth,0.8,163.7,0.7,105.0,21.7,41.0,Clarity,19.2,18.8,18.3,39.7,15.1
xffero,1.0,191.9,1.0,114.0,21.1,11.8,Alter Ego,49.6,62.7,30.8,36.2,41.6
xms,,183.3,0.9,117.7,26.0,0.0,Alliance,39.5,38.5,37.3,72.4,45.0
yay,1.1,252.0,1.2,157.5,27.9,16.2,Envy,95.5,89.3,94.9,82.0,97.3
youngdreamz,0.7,164.0,0.6,109.0,17.0,20.0,RedMonk Junior,19.8,8.4,23.7,12.4,6.8
yuudai,,191.6,0.9,159.0,26.1,6.7,tyeasy,49.2,50.3,96.0,73.8,74.2
zIppA,0.8,218.0,0.8,147.0,15.0,67.0,m.eS Revolutionary Gamers,77.7,33.3,87.4,5.2,51.5
zMART,0.9,223.3,0.9,142.0,26.0,13.7,Team WaVii,81.8,47.4,79.8,72.4,78.4
zainR,0.9,196.3,0.8,125.0,22.7,9.3,Clarity,54.2,28.5,51.6,47.7,43.3
zakkv,0.8,174.1,0.8,106.4,20.4,40.6,Jaguares Esports,30.1,31.0,20.3,31.8,19.9
zeddy,0.9,217.6,1.1,135.6,20.4,14.7,One Breath Gaming,77.3,70.1,70.9,31.4,67.1
zeek,1.1,223.0,1.2,139.0,20.5,20.4,Acend,81.4,82.0,75.6,32.2,74.8
zekken,1.0,218.6,1.1,142.7,22.9,13.8,XSET,78.1,73.6,81.6,49.5,78.7
zepher,0.9,210.8,1.0,130.1,21.5,14.8,Crazy Raccoon,70.8,59.1,61.1,38.5,60.3
zidduk,0.9,177.9,0.8,105.0,18.4,27.0,ATROPELADOS,33.3,27.5,18.3,19.2,15.7
zizox,0.9,159.8,1.0,107.2,19.0,12.8,Anubis Gaming,16.2,54.5,21.3,22.0,20.3
zodiac,0.9,201.2,0.8,135.5,24.0,50.0,Team Majesty,60.2,26.9,70.7,57.7,55.5
zoloCRAZY,1.0,243.6,1.1,157.6,26.1,47.1,Insurgent Esports,92.4,71.8,95.1,73.8,92.7
zombs,1.0,172.2,1.0,109.9,18.4,14.6,Sentinels,27.8,53.1,25.4,19.5,23.2
zondA,0.9,195.0,1.0,121.0,21.0,10.0,Aquiver,52.8,60.1,43.7,35.4,47.2
zunba,0.8,168.8,0.8,116.0,25.8,7.1,F4Q,23.8,28.8,34.9,70.5,34.4
